scene_token,frame_count,avg_speed,max_speed,speed_std,avg_vehicle_count,max_vehicle_count,neighbor_density_std,neighbor_speed_std,pedestrian_nearby_ratio,vru_presence_ratio,avg_vru_count,min_ped_distance,ego_avg_speed,ego_speed_std,ego_acc_mean,ego_acc_std,ego_max_abs_acc,ego_jerk_std,ego_hard_brake_ratio,ego_hard_acc_ratio,ego_heading_change_total,car_following_ratio,close_following_ratio,min_ttc,dangerous_ttc_ratio,min_headway,dangerous_headway_ratio,truck_bus_ratio,bicycle_ratio,motorcycle_ratio,intersection_flag,ped_crossing_density
efa5c96f05594f41a2498eb9f2e7ad99,40,2.129108550926674,6.643341121211642,2.578217197692118,2.625,4.0,0.6590713163232034,2.1730332277213726,1.0,1.0,21.225,2.244783506744213,5.7556386311792025,1.4752610222284113,0.23469302876386094,1.4687045051759318,7.537808530395817,3.5898859343330427,0.0,0.02564102564102564,1.3684644281831895,0.825,0.125,0.9772032149296702,0.125,0.9772032149296702,0.025,0.0,0.1,0.025,0,0.0
3dd9ad3f963e4f588d75c112cbf07f56,40,2.494163313712627,6.928809146346558,1.475830990229166,8.65,15.0,5.135903036467881,2.7992761344329886,0.825,1.0,28.65,2.1442569068503,5.713051925826248,2.930932264644392,0.001177221711915194,3.8330397794381863,22.88434457031021,8.515068133408404,0.0,0.05128205128205128,0.631650389868563,0.65,0.0,3.9467092382530184,0.0,5.537888705138221,0.0,0.775,0.0,0.275,0,0.0
b51869782c0e464b8021eb798609f35f,40,0.626090498351374,1.640707329691318,0.3133952492945211,18.425,24.0,4.055166457742518,1.298483396614348,1.0,1.0,30.65,4.056059678200799,2.838019089678754,0.8197547950142986,0.11089542972168509,1.0080373971592835,3.3612811863922234,2.5658387451843523,0.0,0.02564102564102564,3.4256148202048444,0.725,0.45,0.37291474661112856,0.175,0.3701709774094376,0.05,1.0,0.7,0.0,0,0.25
de943e246dad4ad686de98008a634ecf,40,2.722575341720211,5.194235825536429,1.0723293424716733,4.825,6.0,0.7709571972554637,2.624660908847447,0.825,1.0,21.75,2.6743880181937527,4.105571803303519,0.6947961663753471,0.24112037304752582,1.3614812347419563,7.037587088608334,3.2007145390284872,0.0,0.05128205128205128,1.6481397805516587,0.075,0.0,3.9093098709664007,0.0,7.509392518917667,0.0,0.65,0.0,0.525,0,0.15
4d475873416a4860900f5af213e0027c,39,2.0285505131286006,5.786333487090796,1.100813116365004,4.589743589743589,6.0,0.7059435845095489,2.846392711071868,1.0,1.0,12.35897435897436,5.441565634709834,2.93675966681,2.340057199245137,0.3070293366804502,0.9713925756209129,2.887220433935501,3.018466067290438,0.0,0.05263157894736842,1.4806400541399454,0.2564102564102564,0.0,5.637314501260099,0.0,5.611645970506919,0.0,0.0,0.6153846153846154,0.0,0,0.0
03ee880dd4e348f4b3407f0d073c7c70,40,0.5983262212026302,1.514542095109553,0.44260154669184143,21.825,26.0,3.1295966193744524,1.308784437882002,0.9,1.0,10.525,11.237589962447109,1.2661667038532702,1.0228743284396262,0.18325088370096096,0.49234261358207365,1.1385305155883634,0.9560804269548614,0.0,0.0,1.096229081351565,0.2,0.025,4.554012806726098,0.0,17.780818733807454,0.0,1.0,1.0,0.0,0,0.0
7e3a6bdd6c6f4c8fb018cff404974446,40,1.5647030329265217,3.1080552406905273,0.4624723657290363,6.4,8.0,0.9949874371066199,2.8000243746395315,0.7,1.0,7.8,3.4805621253968817,7.647289046280411,2.4643148329445514,0.1835292773888523,2.434367545072037,13.22194351702456,5.278000677001053,0.02564102564102564,0.05128205128205128,2.023532296712047,0.3,0.075,0.383553295460165,0.125,0.390074833638168,0.05,0.525,0.85,0.0,0,0.0
d0880a386b6d434bb5cd13c134af7a3e,40,2.6194015132155917,4.297102077988875,1.1748151705789367,4.725,7.0,1.5327671055969332,2.989652081004786,0.5,1.0,8.825,8.05756677367384,7.751693918503568,1.6367856935208922,0.47534778681977796,1.7892258466357553,9.545791677224972,4.628517766599492,0.0,0.02564102564102564,0.4787159637095222,0.125,0.125,0.3172523273116455,0.1,0.3131767170899819,0.05,0.675,0.7,0.375,0,0.0
d7ebcbbd26d849b384c11bec8df28a9b,40,0.23579587738640573,1.5154666409463,0.35830733390709935,2.05,3.0,0.4974937185533099,0.22592471992673185,1.0,1.0,17.65,1.9257791106133373,4.637265526282836,2.6013246339053384,0.26945121388891974,3.107875925636887,17.015690491339363,7.035187639547693,0.02564102564102564,0.05128205128205128,0.12133023991561953,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.875,0,0.0
0c601ff2bf004fccafec366b08bf29e2,40,1.2905344553383642,1.9126952225774638,0.3422067087040876,2.725,3.0,0.44651427748729383,1.569280831640152,1.0,1.0,20.55,4.722035392897466,0.999751164575703,1.2209113483755683,0.1909167156542031,0.45734163602602834,1.3555280623866013,1.1669421020749986,0.0,0.0,2.0068202308890344,0.2,0.1,6.61500329033035,0.0,4.5570754143750785,0.0,0.0,0.0,0.0,0,0.0
b79d940da8df43d09ee972c2414ffeca,39,1.7030739488268676,3.791738793458517,1.4108493570121146,3.3846153846153846,5.0,1.028201931064791,1.7357031325307664,0.8205128205128205,1.0,21.153846153846153,3.3873299180305554,5.55277687791913,1.1697548386350585,0.15702123684587235,1.7016094699019189,8.132728794993945,4.363349206199473,0.02631578947368421,0.05263157894736842,0.4713551760681969,0.8461538461538461,0.358974358974359,0.28759971806429446,0.28205128205128205,0.2696603793267159,0.10256410256410256,0.0,0.0,0.5897435897435898,0,0.0
1d4db80d13f342aba4881b38099bc4b7,40,1.9508627239764658,3.7988471209066805,1.2701386799313095,5.975,8.0,1.96834321194247,2.0848358453496725,0.375,1.0,10.25,4.372720290113296,5.666311478252189,2.421513726482148,0.35753992284025987,0.8925159424776333,3.6524744824866424,2.2274509611839974,0.0,0.02564102564102564,1.2125406420963971,0.625,0.125,4.99250760455439,0.0,4.975272872761995,0.0,0.0,0.275,0.45,0,0.2
3a1850241080418b88dcee97c7d17ed7,40,1.8522479961353746,4.464722950140721,1.8224119081746475,2.85,4.0,0.9096702699330126,1.802620210151963,1.0,1.0,31.4,2.90175580625441,3.572834140076268,2.1260452084956607,3.40344430186103e-05,2.1123129168221486,10.788297092655437,4.482604877228402,0.02564102564102564,0.02564102564102564,0.8702248551579639,0.4,0.175,0.5039260873296708,0.15,0.4884515372695694,0.05,0.0,0.5,0.0,0,0.0
6520b5f0d568414c973f791b30ee1548,40,2.402379946871265,4.182277602754997,1.0792619700646786,6.675,8.0,0.9051933495115836,2.7288961143193005,1.0,1.0,41.075,7.144577979055648,8.526179645417801e-05,0.00011998757014267143,9.479147906316858e-08,0.00015985825809613797,0.0009546574041141995,0.00035885855744300976,0.0,0.0,0.00169182560147485,0.55,0.55,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0,0.0
82aef599650d462db73731b7ff40918b,40,4.054273226133612,5.361940801775979,1.002831845354623,6.875,8.0,0.9270248108869579,3.2132547113022816,0.375,1.0,13.875,9.502971127011024,5.422075319737986,2.5073177977616443,0.09742709800403948,2.9300573413969384,15.214052362909866,7.044749258614119,0.05128205128205128,0.07692307692307693,0.9421634833198351,0.5,0.175,0.06230217968498352,0.225,0.06293334637628042,0.1,0.0,0.375,1.0,0,0.025
f444b757d7e2444c889da10f02b73491,40,4.100882142977252,10.415024392516425,2.5471737675550723,5.2,7.0,1.6309506430300091,3.303758620258783,0.725,0.975,6.625,3.156215198661078,7.793249572300869,1.5322334690765738,0.3845123313317765,2.389342429353394,12.174806840553307,5.127424966949615,0.0,0.10256410256410256,2.1219909361881952,0.4,0.1,1.4071725323476747,0.15,1.3959895840457206,0.0,0.9,0.0,0.325,0,0.0
9047b53fd41540649dce014a128cbe1b,40,5.940021477287897,10.088863057849233,2.420477601545857,2.95,4.0,1.2237238250520417,1.8053907354369998,0.175,0.875,0.95,6.667299555985542,5.892743571332951,2.690618021000709,0.4839507615586003,2.2778865579775527,13.153833682733783,5.194479607667374,0.0,0.02564102564102564,2.958504794305404,0.05,0.05,2.6115976072579468,0.05,4.212081923199702,0.0,0.0,0.0,0.575,0,0.225
6e81ee0f64274490a403bbd6482c2bf9,40,3.633093747469741,5.307492837168957,0.8215651041789098,4.275,9.0,1.4489220130842102,4.032662279205556,0.1,0.55,0.55,8.089443809516386,9.805306823948543,0.974455595527581,0.4114066986252571,3.420788347182306,19.511076781633466,7.871731971682043,0.05128205128205128,0.05128205128205128,0.5175038369011985,0.375,0.0,9.323603381313381,0.0,3.6724309446350905,0.0,0.95,0.0,0.0,0,0.0
bb73edb93a0a46c4be997c576e9beb61,39,0.9843611933736767,5.299575144498638,1.6160779151760138,2.4615384615384617,4.0,1.2162606385262997,0.1853694105734346,0.0,0.0,0.0,30.0,7.830621084744087,1.9530469134252608,0.273941068866008,3.1210380109627485,17.357437301930396,7.255400738560404,0.05263157894736842,0.02631578947368421,1.1831379636251451,0.38461538461538464,0.10256410256410256,0.38932180394565763,0.1282051282051282,0.38238919351461537,0.02564102564102564,1.0,0.0,0.0,0,0.0
3dd2be428534403ba150a0b60abc6a0a,40,1.2060463817382074,3.3505631141928136,0.7825432153343942,20.975,33.0,5.837326014537821,2.349990837013966,0.375,1.0,4.35,3.7001496581222866,10.275349714611865,1.4891497032710435,0.6519149810236153,4.351835748552907,24.312693718572774,10.829378651709943,0.10256410256410256,0.15384615384615385,0.8559132536736258,0.35,0.0,3.496439124559452,0.0,3.494423736965228,0.0,1.0,0.65,0.425,0,0.05
5a0dd8908a3a459b83ec5eb6ac7d0f82,40,1.9693227527238488,6.599974910160505,1.9859887526419973,7.0,16.0,4.663689526544408,2.377048584911962,0.675,1.0,7.35,3.897939465678867,10.019304358405453,0.6043369358601428,0.522845143037331,3.468665149387851,18.764850433530764,8.867557019399765,0.02564102564102564,0.10256410256410256,0.06853721388221856,0.925,0.05,0.4285143967136035,0.175,0.4285143967136035,0.05,1.0,0.45,0.075,0,0.0
2f56eb47c64f43df8902d9f88aa8a019,40,2.018834569161886,4.405246195504679,0.7223646200902485,5.925,9.0,1.8081413108493485,3.474373426218898,0.3,0.75,3.55,4.741447202772886,8.110990547706654,1.300642081399718,0.4573680537837556,2.1707955474079066,10.174168997862036,5.980927689989522,0.02564102564102564,0.07692307692307693,2.0296482811808922,0.7,0.325,0.08561883460399096,0.425,0.08561883460399096,0.2,1.0,0.2,0.525,0,0.075
8edbc31083ab4fb187626e5b3c0411f7,40,2.03420151680468,3.412924032716218,0.6330179323469363,16.125,23.0,4.8124188304843125,3.452773529662801,0.425,1.0,4.575,3.4918128868836114,10.414872880397468,1.764794543310766,0.37732246588024115,2.949305865978807,14.684981314312905,7.486052006798875,0.05128205128205128,0.10256410256410256,0.3620745923635822,0.675,0.0,9.986842189218118,0.0,3.631945114151408,0.0,0.8,0.725,0.55,0,0.0
359f9c029ae44e1d9d47c05bc7915561,40,2.4304307628379975,4.2157383564814594,1.3889310420778305,5.125,8.0,2.3789440935003077,3.5930094742819554,0.0,0.55,0.55,30.0,5.71082879053491,2.7190050075538434,0.0032881540711320123,2.8084672515828317,15.484223254930798,6.270526708606791,0.0,0.07692307692307693,7.59578370484903,0.725,0.225,2.7431957909003035,0.025,3.9122860023658297,0.0,1.0,0.55,0.0,0,0.175
c6c092a66329470f836714f46b92d59b,41,2.42646196909916,7.450118059780938,2.4808614919639633,8.341463414634147,21.0,5.210728876020438,3.776588172332749,0.8292682926829268,1.0,11.951219512195122,7.44880003916349,11.064689389727507,0.9326710859204154,0.5586225028586311,4.1408993537936425,22.367543703907522,10.660587403191293,0.1,0.125,0.17558179009511132,0.7073170731707317,0.1951219512195122,0.012594020062484688,0.3902439024390244,0.012182383822048979,0.14634146341463414,0.5365853658536586,0.8048780487804879,0.14634146341463414,0,0.0
70368a18644046f898ab836fc8a3c03f,39,2.6851365152540705,4.274782253002281,0.8453202852851632,16.307692307692307,20.0,2.718916131653654,3.465411689208306,0.9743589743589743,1.0,17.17948717948718,10.468755618820685,3.263691106349062,2.8652445729571414,3.8934037406095965e-05,2.6449262751772324,14.744454109988416,5.326765645337588,0.02631578947368421,0.05263157894736842,0.07487401063915011,1.0,0.6410256410256411,0.06678806972993875,0.23076923076923078,0.06170250284741262,0.07692307692307693,1.0,0.9743589743589743,0.8974358974358975,0,0.0
8758419c03ab47a59ea6d6620176f3a3,40,1.4941175057870615,2.6858916326101774,0.6696768350315891,6.65,13.0,3.15079355083763,1.9792310420897798,0.15,0.975,3.0,16.858136305820768,10.057324084069213,2.447612669367233,0.6595345352040487,4.253887853486487,24.879497737779232,9.64943966369168,0.07692307692307693,0.07692307692307693,0.801981733931745,0.45,0.05,0.3045286765672862,0.25,0.4810540060060198,0.025,0.725,0.725,0.0,0,0.075
eac3102e4cc24d4b95532bcc711a902f,39,0.7372399341557193,1.3806787549763417,0.3841737386966095,41.84615384615385,63.0,15.338134914095585,1.5246965389999283,0.6923076923076923,1.0,13.256410256410257,7.160963099943965,3.183405178981834,1.9514789510354373,0.19953460864735154,1.2233818708041448,3.397768459506418,2.2701266723864597,0.02631578947368421,0.02631578947368421,0.1342740049240092,1.0,0.41025641025641024,0.12373858030525402,0.28205128205128205,0.1648837601901808,0.1282051282051282,0.7692307692307693,0.6923076923076923,1.0,0,0.0
798e8504b4364d378270333a349ef508,39,1.0863051311871066,2.1450739829632948,0.572544995541998,11.333333333333334,14.0,1.2054009511326318,2.1467056391320276,0.8717948717948718,1.0,16.46153846153846,4.552490370865981,2.5647679510050936,3.2346786775362673,2.4898236122330484e-05,2.4026466781246105,12.40109431239362,4.103116787891441,0.02631578947368421,0.05263157894736842,0.042433751262495045,1.0,0.7435897435897436,1.0576887732533224,0.28205128205128205,1.0553716527816763,0.0,0.20512820512820512,0.9487179487179487,1.0,0,0.0
4047f251c21a475abb49518e0fa6fa9e,40,1.9121276876007527,4.4735668037371275,1.1856862984384036,6.75,9.0,1.1124297730643495,2.634987349486755,0.825,1.0,10.725,2.4882129608536077,10.23164212314461,1.8808746512716972,0.48584134278888486,4.194800877911122,21.81864514348968,10.682351481612878,0.07692307692307693,0.20512820512820512,0.2239347514270027,0.55,0.275,0.2655744297568691,0.2,0.14614945427220022,0.2,0.625,0.3,0.525,0,0.05
cf550d9670274ac1a7f274fbacb39c48,40,0.3718035386207228,2.916360246072197,0.717260214784503,6.825,14.0,3.4123855292155953,1.0613140630805236,0.45,0.9,3.025,2.8205347561860146,9.102870534411538,2.3136222585562525,0.7549593895861979,4.6851883918076345,25.982176841538053,12.122886997548504,0.10256410256410256,0.10256410256410256,1.5677690766661159,0.4,0.225,0.11821991109894037,0.3,0.11457508547683921,0.15,0.625,0.2,0.275,0,0.125
095d9b93b583425f910ae2afaf1d017d,39,2.0146676773629038,4.274997639637466,1.30462988034345,8.820512820512821,13.0,1.7077770056765857,3.0608130782538323,0.5641025641025641,1.0,4.948717948717949,6.019372650354317,10.014731327092775,2.996877385368478,0.5800465426537366,4.350524478500441,21.70133331562542,11.221662451056392,0.10526315789473684,0.15789473684210525,2.039936005951281,0.46153846153846156,0.07692307692307693,1.4367108442378904,0.10256410256410256,1.448464115648664,0.0,0.5897435897435898,0.28205128205128205,0.0,0,0.0
9a81caa3d5134d7f87ee4786ccef68f7,39,1.052610954818427,5.627894029855584,1.7548154738742714,4.205128205128205,6.0,1.3992578102197182,1.2337283016100293,0.7435897435897436,0.9743589743589743,10.333333333333334,3.7285345894724577,8.391885876323789,1.9719039867735668,0.5558956874945903,2.9730788123806144,14.987084176996989,7.103991416513449,0.02631578947368421,0.10526315789473684,8.277449571339691,0.1282051282051282,0.0,3.952077201799667,0.0,3.9816782160627215,0.0,0.9230769230769231,0.3076923076923077,0.5897435897435898,0,0.1282051282051282
0e37d4a357db4246a908cfd97d17efc6,39,0.7730112767513504,2.36967287769413,0.7002119828160057,3.1025641025641026,4.0,0.8999963474248331,0.7947827801019951,0.6410256410256411,1.0,5.3076923076923075,9.512345836412814,7.06232512684276,3.8677834693835615,0.3211615528270252,4.029294468518643,23.182531825257907,7.052608884892445,0.0,0.07894736842105263,0.21566303421311783,0.5128205128205128,0.1794871794871795,0.024546774756593077,0.20512820512820512,0.023536963700821274,0.15384615384615385,0.0,0.07692307692307693,0.0,0,0.0
37b32e4e8cf846679b2c0cb342dbd4aa,40,0.8123156965911285,2.0259265158610926,0.4856330579438392,4.9,7.0,1.7,1.0877963256346639,0.575,0.85,2.2,5.534287315106018,6.492915605861636,3.2131071364187336,0.2424898248910919,2.6301732940752056,9.533356468850943,7.00716375017484,0.10256410256410256,0.1282051282051282,1.9867379102564338,0.375,0.15,0.07549713186345515,0.3,0.11447006002905233,0.1,0.7,0.0,0.55,0,0.0
6d4b2bd795ae4c66900ad98ccd2371a6,39,8.970499824680934,10.515639146822167,0.8056846449316039,11.820512820512821,14.0,1.1955428950640783,4.970131526235468,0.7692307692307693,1.0,10.615384615384615,8.539409641189508,10.253698607325816,2.184543022543336,0.7101254928760741,2.8664363919104896,10.48950227286791,8.858511850059585,0.07894736842105263,0.15789473684210525,0.9255020392888025,1.0,0.2564102564102564,0.11330860400996849,0.23076923076923078,0.11324444255140646,0.1794871794871795,1.0,0.9743589743589743,0.0,0,0.1794871794871795
8b43539a55374b6c8ed60c95a42d63a2,39,1.5937581592485706,2.5428620751379567,0.4590128403543334,11.717948717948717,15.0,2.111612798965465,2.8539710902553517,0.5384615384615384,1.0,3.7435897435897436,2.808889455940066,8.015618221659247,1.029971927575549,0.31929886288370457,3.3097127724507227,17.030624781032554,8.607545967432568,0.05263157894736842,0.15789473684210525,2.2799870600238057,0.8461538461538461,0.6666666666666666,0.11976323402371387,0.8205128205128205,0.11976323402371387,0.41025641025641024,1.0,0.15384615384615385,0.5641025641025641,0,0.15384615384615385
446af4b1d7da4735a607bc3e45c2e0b3,40,1.194065121694307,3.1348810417837925,0.8280370585152922,4.925,12.0,2.5434966090010813,1.6593769961594156,0.25,1.0,3.475,4.1766961283038695,11.697728404630862,1.2071338578104593,0.6865569879591714,3.4914040911714985,19.194936657188975,8.39394027946573,0.05128205128205128,0.10256410256410256,1.3665667264336778,0.175,0.05,0.32440224545303054,0.05,0.45458091951761165,0.025,1.0,0.0,0.075,0,0.0
83773bcf46ac486383529098de0542dd,41,3.699254593969435,10.949426485409004,2.5177569884860342,5.146341463414634,8.0,2.0667044062746203,3.57124274620177,0.14634146341463414,1.0,2.5121951219512195,11.326003428827207,8.901180675386982,1.9965526118939394,0.353779656595921,3.7101573313600085,20.70732157553158,8.271376871368316,0.075,0.075,3.0648651780353724,0.2682926829268293,0.0,3.5470450646678864,0.0,2.9097321560066507,0.0,0.9024390243902439,0.0,0.024390243902439025,0,0.0
433a14f8dcf5457fb2c4def5c749122a,39,2.5656787709007016,4.719078384195085,1.1286551852266067,8.128205128205128,13.0,1.7123905494424618,4.082961302104396,0.6410256410256411,1.0,10.794871794871796,2.829773630613356,10.047026331085055,1.549439969709801,0.33771531769145036,3.2828871483191984,15.272524978150235,8.285783942822746,0.07894736842105263,0.18421052631578946,1.3271485195290913,0.6923076923076923,0.15384615384615385,0.2258258334839359,0.20512820512820512,0.22269603970475768,0.1282051282051282,1.0,0.7435897435897436,0.8461538461538461,0,0.10256410256410256
9a1188aba4bf458c8220818a6c0be55a,39,0.6775112091153446,1.985264491889099,0.4687011667211489,13.846153846153847,24.0,5.308621249069756,1.457494095561792,0.6923076923076923,1.0,5.230769230769231,3.9006739144216778,9.98790246327797,2.5042167428144015,0.4528737176073106,5.62640341080037,32.38586222884265,13.433457855851202,0.10526315789473684,0.13157894736842105,7.81263486831716,0.23076923076923078,0.1794871794871795,0.11706047368885072,0.1794871794871795,0.12135113315424023,0.1794871794871795,0.8461538461538461,0.6153846153846154,0.4358974358974359,0,0.0
dcd5bc29543747e28ef02816dd458290,41,2.2117816184376573,3.6061053981558593,0.9392924762628432,6.512195121951219,7.0,0.49985125687607795,2.315822550215723,1.0,1.0,5.951219512195122,2.0830970050667568,0.00027878797384622313,0.0003832882593542822,2.5160924379948546e-07,0.00042986387540446794,0.0025905251179662346,0.0008638193980070682,0.0,0.0,0.0016562540653297653,1.0,1.0,0.6749612951345711,0.04878048780487805,10.0,0.0,1.0,1.0,1.0,0,0.0
