frame_count,avg_speed,max_speed,speed_std,avg_vehicle_count,max_vehicle_count,neighbor_density_std,neighbor_speed_std,pedestrian_nearby_ratio,ego_avg_speed,ego_speed_std,ego_acc_mean,ego_acc_std,ego_hard_brake_ratio,ego_heading_change_total,car_following_ratio,close_following_ratio,min_ttc,dangerous_ttc_ratio,truck_bus_ratio,bicycle_ratio,motorcycle_ratio,intersection_flag,ped_crossing_density,cluster,rarity,atypical,risk,corner_score,corner_score_norm
40,0.4373350248318463,0.8585827662603741,0.2057510567260473,21.825,26,3.1295966193744524,1.0267993688810697,0.9,1.2661667038532702,1.0228743284396262,0.1832508837009609,0.4923426135820736,0.0,1.096229081351565,0.975,0.675,4.594411985968784,0.0,1.0,1.0,0.0,0,0.0,9,0.9752941176470589,-0.6620165639850252,0.4293559385904465,0.7426334922524802,0.14482580488542413
40,0.3113561956952647,0.4104599180540817,0.0484673736154223,6.4,8,0.99498743710662,1.125104592409509,0.7,7.647289046280411,2.4643148329445514,0.1835292773888523,2.434367545072037,0.0256410256410256,2.023532296712047,0.85,0.1,0.5104699060062441,0.4411764705882353,0.525,0.85,0.0,0,0.0,-1,0.9352941176470588,1.8459150071948096,0.43569700402893163,3.2169061288708,0.5533177978578492
40,1.3213830783561655,2.137495302498622,0.4496396772547913,4.725,7,1.5327671055969332,1.8854102940114192,0.5,7.751693918503568,1.6367856935208922,0.4753477868197779,1.7892258466357551,0.0,0.4787159637095222,0.975,0.4,0.6725190020312485,0.8717948717948718,0.675,0.7,0.375,0,0.0,6,0.9682352941176471,-0.7707107313256658,0.5174952129644084,0.7150197757563896,0.14026689657519023
40,0.8183724801272444,1.2721865737418172,0.1402720201824666,2.05,3,0.4974937185533099,0.61598042276109,1.0,4.637265526282836,2.6013246339053384,0.2694512138889197,3.107875925636887,0.0256410256410256,0.1213302399156195,0.975,0.425,2.83556763911136,0.0967741935483871,0.0,0.0,0.875,0,0.0,10,0.9141176470588235,0.16320443002586837,0.23405931488123694,1.3113813919659287,0.23872368809135897
40,1.1233645113854098,1.3693372311832472,0.0842220426686975,2.725,3,0.4465142774872938,0.6528726124526499,1.0,0.999751164575703,1.2209113483755685,0.1909167156542031,0.4573416360260283,0.0,2.0068202308890344,0.975,0.225,6.120503170704345,0.0,0.0,0.0,0.0,0,0.0,10,0.9141176470588235,0.40991822790606874,0.16590777554933336,1.4899436505142256,0.2682035650396579
39,0.9849381799611736,1.947501310732545,0.2344543477559658,3.3846153846153846,5,1.028201931064791,1.1799711489059193,0.8205128205128205,5.55277687791913,1.1697548386350585,0.1570212368458723,1.7016094699019189,0.0263157894736842,0.4713551760681969,0.9230769230769232,0.4358974358974359,0.7759673626597794,0.3055555555555556,0.0,0.0,0.5897435897435898,0,0.0,10,0.9141176470588235,-0.32574904137561667,0.2941425940203754,0.8825111997035822,0.1679190253508973
40,1.3593453709906167,2.267944109472624,0.4042918554325646,5.975,8,1.96834321194247,1.713813819429192,0.375,5.666311478252189,2.421513726482148,0.3575399228402598,0.8925159424776333,0.0,1.2125406420963971,0.975,0.4,1.3947165659741627,0.3823529411764705,0.0,0.275,0.45,0,0.2,10,0.9141176470588235,-1.037504734189083,0.28322739118981943,0.15984030405955985,0.048609103697209985
40,1.143198373856945,1.5081380433647589,0.2045534064103715,2.85,4,0.9096702699330126,0.8808855234314403,1.0,3.572834140076268,2.1260452084956607,3.40344430186103e-05,2.1123129168221486,0.0256410256410256,0.8702248551579639,0.975,0.475,0.8511042073068545,0.5357142857142857,0.0,0.5,0.0,0,0.0,10,0.9141176470588235,-0.1242387967458907,0.3374283608879422,1.127307211200875,0.2083338159961593
40,1.199378572521073,1.4997346869096753,0.1350081359576589,6.675,8,0.9051933495115836,1.2680515573413618,1.0,8.526179645417801e-05,0.0001199875701426,9.47914790631686e-08,0.0001598582580961,0.0,0.0016918256014748,0.975,0.1,30.0,0.0,0.0,1.0,0.0,0,0.0,0,0.9152941176470588,0.8967387127706693,0.016218189226355213,1.8282510196440835,0.3240566870472597
40,2.157790170037141,3.4247280368743023,0.6105094473039768,6.875,8,0.927024810886958,2.668058999892673,0.375,5.422075319737986,2.5073177977616443,0.0974270980040394,2.9300573413969384,0.0512820512820512,0.9421634833198352,0.975,0.85,0.5519578235433248,0.6666666666666666,0.0,0.375,1.0,0,0.025,10,0.9141176470588235,-0.8321980538854097,0.40540980909130236,0.48732940226471616,0.10267617473163086
40,2.0119317021763683,10.415024392516424,2.029661840323333,5.2,7,1.6309506430300091,2.840064805881134,0.725,7.793249572300869,1.5322334690765738,0.3845123313317765,2.389342429353394,0.0,2.1219909361881952,0.975,0.4,1.0396709027377655,0.6052631578947368,0.9,0.0,0.325,0,0.0,3,0.9223529411764706,-0.272741800538086,0.5080407845926882,1.1576519252310729,0.21334360049885476
40,4.897154465470242,9.879327353273451,2.0100044907405583,2.95,4,1.2237238250520417,2.712570118537659,0.175,5.892743571332951,2.690618021000709,0.4839507615586003,2.2778865579775527,0.0,2.958504794305404,0.425,0.3,30.0,0.0,0.0,0.0,0.575,0,0.225,1,0.9623529411764706,2.4953743547142198,0.005846900836969277,3.46357419672766,0.5940416571247168
40,3.347228313823247,5.26312435950294,0.6933712676715194,4.275,9,1.4489220130842102,3.8528277962316095,0.1,9.805306823948545,0.974455595527581,0.4114066986252571,3.420788347182306,0.0512820512820512,0.5175038369011985,0.95,0.0,3.374615384182407,0.0,0.95,0.0,0.0,0,0.0,3,0.9223529411764706,-0.5326991816998107,0.4358435335837581,0.8254972930604181,0.1585062694536164
39,0.9843611933736768,5.299575144498638,1.6160779151760138,2.4615384615384617,4,1.2162606385262995,0.1853694105734346,0.0,7.830621084744087,1.9530469134252608,0.273941068866008,3.1210380109627485,0.0526315789473684,1.1831379636251451,0.7948717948717948,0.4358974358974359,0.6676763532345356,0.6785714285714286,1.0,0.0,0.0,0,0.0,1,0.9623529411764706,-0.42307236493056105,0.5962277107451925,1.1355082869911022,0.20968777907382824
40,0.9081148901406472,1.8629653599189688,0.4126906636704808,20.975,33,5.837326014537821,2.102703300804112,0.375,10.275349714611863,1.4891497032710437,0.6519149810236153,4.351835748552907,0.1025641025641025,0.8559132536736258,0.975,0.275,0.591584746788277,0.6923076923076923,1.0,0.65,0.425,0,0.05,8,0.9470588235294117,1.449311916285265,0.7066719809171685,3.103042720731845,0.5345194286607972
40,0.9259776338704004,4.073173292824206,1.3035067275733647,7.0,16,4.663689526544408,1.681506733801696,0.675,10.019304358405453,0.6043369358601428,0.522845143037331,3.468665149387851,0.0256410256410256,0.0685372138822185,0.975,0.25,0.4703637572263577,0.4324324324324324,1.0,0.45,0.075,0,0.0,8,0.9470588235294117,-0.4045156865774127,0.5308886174544111,1.07343175440641,0.19943920495266915
40,1.3434013270266747,2.3180176285626533,0.5838367940468886,5.925,9,1.8081413108493485,2.917323878662193,0.3,8.110990547706654,1.300642081399718,0.4573680537837556,2.1707955474079066,0.0256410256410256,2.029648281180892,0.975,0.35,0.5777428290630164,0.4871794871794871,1.0,0.2,0.525,0,0.075,8,0.9470588235294117,0.6358897028499579,0.5381224083818907,2.1210709347612604,0.37240002194818383
40,1.560781527163032,2.2932588316857183,0.3358334936935642,16.125,23,4.8124188304843125,3.098541114370993,0.425,10.414872880397468,1.764794543310766,0.3773224658802411,2.949305865978807,0.0512820512820512,0.3620745923635822,0.975,0.025,1.4367473561885062,0.3333333333333333,0.8,0.725,0.55,0,0.0,8,0.9470588235294117,-0.5822585691308647,0.5185435184266425,0.8833437728251895,0.16805647966725168
40,1.1534805471373422,3.0222959448543265,0.6992921165297671,5.125,8,2.378944093500308,2.3270081012166086,0.0,5.71082879053491,2.7190050075538434,0.003288154071132,2.808467251582832,0.0,7.59578370484903,0.55,0.1,2.99056499199316,0.0588235294117647,1.0,0.55,0.0,0,0.175,1,0.9623529411764706,-0.05653415762893734,0.40541629542116003,1.3112350789686933,0.2386995324316496
41,1.221241858782768,3.849531873846584,1.051236931077389,8.341463414634147,21,5.210728876020438,2.685365699992832,0.8292682926829268,11.064689389727508,0.9326710859204154,0.5586225028586311,4.1408993537936425,0.1,0.1755817900951113,0.6829268292682927,0.3902439024390244,0.4998411327676455,0.9285714285714286,0.5365853658536586,0.8048780487804879,0.1463414634146341,0,0.0,8,0.9470588235294117,-0.5851394955741486,0.6238272308185296,0.9857465587737928,0.18496274840214955
39,1.076237603814482,1.6322831923834065,0.3186310092260782,16.307692307692307,20,2.718916131653654,2.310876013976575,0.9743589743589745,3.263691106349062,2.8652445729571414,3.8934037406095965e-05,2.6449262751772324,0.0263157894736842,0.0748740106391501,0.9743589743589745,0.6410256410256411,1.83300335715603,0.4545454545454545,1.0,0.9743589743589745,0.8974358974358975,0,0.0,9,0.9752941176470589,-0.9241785721626097,0.5528086097113005,0.6039241551957497,0.1219254774519731
40,1.0091024816050926,1.735008761338653,0.3599809990874448,6.65,13,3.15079355083763,1.7771405953391022,0.15,10.057324084069212,2.447612669367233,0.6595345352040487,4.253887853486487,0.0769230769230769,0.801981733931745,0.85,0.35,0.5509856156084724,0.5,0.725,0.725,0.0,0,0.075,8,0.9470588235294117,-0.07547401991567111,0.5450279927448205,1.416612796358561,0.2560969498198581
39,0.7008432994039251,1.2476537833089472,0.3230609384798298,41.84615384615385,63,15.338134914095583,1.4355094911588064,0.6923076923076923,3.183405178981834,1.951478951035437,0.1995346086473515,1.2233818708041448,0.0263157894736842,0.1342740049240092,0.9743589743589745,0.7948717948717948,0.866503797309967,0.6,0.7692307692307693,0.6923076923076923,1.0,0,0.0,16,0.7858823529411765,0.008353149736940485,0.613354504682747,1.4075900073608638,0.254607325351927
39,0.5161477020236043,1.094016703204976,0.1522165015747021,11.333333333333334,14,1.2054009511326318,1.2675316766716491,0.8717948717948718,2.5647679510050936,3.234678677536268,2.4898236122330484e-05,2.4026466781246105,0.0263157894736842,0.042433751262495,0.9743589743589745,0.2307692307692307,1.349968132097347,0.6875,0.2051282051282051,0.9487179487179488,1.0,0,0.0,10,0.9141176470588235,-0.41064966987067864,0.42982574650343885,0.9332937236915837,0.17630300621259437
40,0.4067822628316569,0.6778014359715028,0.1373795878206547,6.75,9,1.1124297730643495,1.2299572346370713,0.825,10.23164212314461,1.8808746512716967,0.4858413427888848,4.194800877911122,0.0769230769230769,0.2239347514270027,0.975,0.225,0.5621596213005082,0.717948717948718,0.625,0.3,0.525,0,0.05,8,0.9470588235294117,0.593940374816797,0.5688209692728988,2.1098201676191075,0.3705425676707732
40,0.2820686480692739,1.1918031671959304,0.3436028993114465,6.825,14,3.412385529215596,0.9060550857236492,0.45,9.102870534411538,2.3136222585562525,0.7549593895861979,4.6851883918076345,0.1025641025641025,1.567769076666116,0.975,0.4,0.4881748194036486,0.717948717948718,0.625,0.2,0.275,0,0.125,8,0.9470588235294117,-0.21483586426086668,0.5980990662615484,1.3303220255300934,0.24185070693248417
39,0.7868832342569368,2.111495650779269,0.4607531961974122,8.820512820512821,13,1.7077770056765855,1.898904983580187,0.5641025641025641,10.014731327092775,2.996877385368478,0.5800465426537366,4.350524478500441,0.1052631578947368,2.039936005951281,0.9743589743589745,0.3333333333333333,0.9327815618007608,0.8157894736842105,0.5897435897435898,0.282051282051282,0.0,0,0.0,8,0.9470588235294117,-0.23045861900800788,0.6161876381410357,1.3327878426624395,0.24225780295730798
39,0.7389231708478905,1.9444068608177845,0.5301105129247908,4.205128205128205,6,1.3992578102197182,0.9092666899529112,0.7435897435897436,8.391885876323789,1.9719039867735668,0.5558956874945903,2.9730788123806144,0.0263157894736842,8.277449571339691,0.8974358974358975,0.1025641025641025,1.874876812535256,0.1818181818181818,0.9230769230769232,0.3076923076923077,0.5897435897435898,0,0.1282051282051282,11,0.9682352941176471,1.0168885986743146,0.4489003446043894,2.434024237396351,0.42406729434522766
39,0.3076126166756254,0.6381148132502757,0.1392886973177919,3.102564102564102,4,0.8999963474248331,0.5506966792402596,0.6410256410256411,7.06232512684276,3.8677834693835615,0.3211615528270252,4.029294468518643,0.0,0.2156630342131178,0.717948717948718,0.2307692307692307,0.2783074794856812,0.5,0.0,0.0769230769230769,0.0,0,0.0,10,0.9141176470588235,0.03481313373964602,0.3062716756840995,1.255202456482569,0.22944878241644046
40,0.6401456992188553,1.2913055645494833,0.279210073508487,4.9,7,1.7,0.9109196655921756,0.575,6.492915605861636,3.2131071364187336,0.2424898248910919,2.6301732940752056,0.1025641025641025,1.986737910256433,0.55,0.3,0.4099579604895455,0.5,0.7,0.0,0.55,0,0.0,10,0.9141176470588235,-0.739733895049439,0.5646759920019748,0.7390597440113593,0.14423579410011617
39,5.476391052863537,8.505275788690495,1.21486032372797,11.82051282051282,14,1.1955428950640783,5.440813320273112,0.7692307692307693,10.253698607325816,2.184543022543336,0.7101254928760741,2.8664363919104896,0.0789473684210526,0.9255020392888024,0.9743589743589745,0.5128205128205128,0.5437110586612176,0.5142857142857142,1.0,0.9743589743589745,0.0,0,0.1794871794871795,3,0.9223529411764706,-1.1659993152465205,0.6195856666893729,0.375939292619323,0.08428613670063488
39,1.274794423072496,2.5428620751379567,0.4498002229836934,11.717948717948715,15,2.111612798965465,2.56178644884963,0.5384615384615384,8.015618221659247,1.029971927575549,0.3192988628837045,3.3097127724507227,0.0526315789473684,2.2799870600238057,0.9743589743589745,0.6153846153846154,0.4315366947611018,0.6842105263157895,1.0,0.1538461538461538,0.5641025641025641,0,0.1538461538461538,8,0.9470588235294117,-0.7885076975857833,0.6247165895042912,0.7832677154479196,0.15153434402146593
40,0.8164316264838952,2.228469811172928,0.5707319699580267,4.925,12,2.5434966090010813,1.433121707329799,0.25,11.697728404630862,1.2071338578104591,0.6865569879591714,3.4914040911714985,0.0512820512820512,1.3665667264336778,0.975,0.3,0.3862880024846212,0.6410256410256411,1.0,0.0,0.075,0,0.0,8,0.9470588235294117,0.3496017296159626,0.5959671463489612,1.8926276994943354,0.33468500579588345
41,2.455912545017881,6.137035824233983,1.3528681704923409,5.146341463414634,8,2.0667044062746203,3.518129239359727,0.1463414634146341,8.901180675386982,1.99655261189394,0.353779656595921,3.710157331360009,0.075,3.0648651780353724,0.975609756097561,0.0975609756097561,1.921187602811102,0.225,0.902439024390244,0.0,0.024390243902439,0,0.0,3,0.9223529411764706,-0.5624186918746368,0.5099661814256464,0.8699004307274802,0.16583704049776354
39,1.58655091027395,2.8125200237879704,0.5906317365727882,8.128205128205128,13,1.7123905494424618,2.9237706190837,0.6410256410256411,10.047026331085055,1.549439969709801,0.3377153176914503,3.2828871483191984,0.0789473684210526,1.3271485195290913,0.9743589743589745,0.358974358974359,0.908719769395121,0.6578947368421053,1.0,0.7435897435897436,0.8461538461538461,0,0.1025641025641025,8,0.9470588235294117,-0.18777041711270712,0.6355710288388037,1.3948594352555084,0.2525055615066527
39,0.4304614747006471,1.1601918229649986,0.2827755856391943,13.846153846153848,24,5.308621249069756,1.1095677081882915,0.6923076923076923,9.98790246327797,2.504216742814401,0.4528737176073106,5.62640341080037,0.1052631578947368,7.81263486831716,0.8461538461538461,0.358974358974359,0.3602135412826961,0.7878787878787878,0.8461538461538461,0.6153846153846154,0.4358974358974359,0,0.0,8,0.9470588235294117,0.05893073122105971,0.6797329982830623,1.6857225530335338,0.30052583740709193
41,1.815660843559304,3.033731760801773,0.7600817900429298,6.512195121951219,7,0.4998512568760779,1.996369113870979,1.0,0.0002787879738462,0.0003832882593542,2.5160924379948546e-07,0.0004298638754044,0.0,0.0016562540653297,0.975609756097561,0.975609756097561,30.0,0.0,1.0,1.0,1.0,0,0.0,0,0.9152941176470588,0.9962655799724474,0.21576490161791423,2.1273245992374203,0.37343247561858406
40,1.7583941344658354,3.130359079932153,0.6197650082955948,5.175,6,0.6279928343540235,2.7806819963308618,1.0,0.0049188517333419,0.0303076313745547,0.0098332122439901,0.0606156944361676,0.0,0.0024400427321609,0.975,0.975,30.0,0.0,0.925,0.7,1.0,0,0.0,0,0.9152941176470588,1.1796630773202375,0.1970418314856629,2.2919990264529595,0.4006195300964633
39,0.4141597468324821,1.0292436976843766,0.2213887430805814,18.666666666666668,22,3.276437506659136,0.9809121710840694,0.9743589743589745,4.805385424015547,2.1457067407159647,0.1085075037785196,3.1100810470499183,0.0,1.7155330122344563,0.9743589743589745,0.7435897435897436,0.6193939224772078,0.4736842105263157,1.0,1.0,0.9230769230769232,0,0.1282051282051282,9,0.9752941176470589,-1.0391893497873068,0.5420474892534971,0.47815225711324916,0.10116106671271682
39,0.1652389452291258,0.704735075334157,0.1293274929312029,9.0,15,3.508232077228117,0.1945930943514573,0.0,8.408771649782357,0.6278864355222034,0.4984384899459942,3.3150924601955185,0.0263157894736842,0.3321143281023642,0.9743589743589745,0.4102564102564102,0.9822795337186372,0.8157894736842105,0.7948717948717948,0.0,0.0,0,0.0512820512820512,8,0.9470588235294117,-0.5858619999705367,0.5694100130676747,0.9306068366265497,0.1758594124728246
39,0.3873184163256168,0.8169355143560386,0.2207185662372372,31.384615384615383,50,18.38005522244904,1.2576036790115102,0.0,5.01513209425841,2.9830415916628685,0.2355824017607047,2.8449104612688507,0.0263157894736842,6.449098137000696,0.8717948717948718,0.2051282051282051,0.8258056635678112,0.3333333333333333,0.7948717948717948,0.0,0.0,0,0.1025641025641025,16,0.7858823529411765,-0.6099253235709073,0.5362958198702574,0.7122528492405266,0.13981008865914024
40,0.2449838224788581,0.3662801541294173,0.0708767109873649,58.0,70,9.612491872558332,1.0013592837148877,0.0,6.363138311654704,0.8251465160556974,0.3981506858768122,1.7409788640108372,0.0,6.510584333130564,0.975,0.625,0.5900413688540636,0.7692307692307693,1.0,0.0,0.0,0,0.225,16,0.7858823529411765,1.1733196813268507,0.7108676977807604,2.6700697320487876,0.46303741150843575
40,0.9674746581168052,1.512943704406044,0.2209977209170578,31.225,39,6.377646509489218,2.509046081106608,0.7,6.593828459553858,2.6330036424950807,0.4371211796651458,1.2650658365061938,0.0256410256410256,1.1112844689509789,0.975,0.6,0.4642237561700381,0.5789473684210527,1.0,0.0,0.0,0,0.275,-1,0.9352941176470588,0.15419520613357054,0.6276810987956088,1.7171704225762383,0.30571774823943804
39,0.4578579186547553,0.6160118133765331,0.0915153450676101,57.69230769230769,67,4.546928217271277,1.5047760315479473,1.0,0.3435281557852617,0.6145553310015974,0.0002027308081838,0.4153023627996183,0.0,0.0500063592521792,0.9743589743589745,0.9743589743589745,2.074402411373024,0.25,1.0,0.0,0.0,0,0.0,12,0.9482352941176471,3.118257939932361,0.5961764533190765,4.6626696873690845,0.7920072731555434
40,0.4675712105148566,0.7423994924411255,0.1293794667617643,29.5,40,6.053924347066125,1.1608695011303185,1.0,3.403911822612017,2.121499602008698,0.2043687839021537,1.384289327347456,0.0,0.7948784338746424,0.975,0.95,0.8972429248191177,0.7,1.0,0.0,0.0,0,0.125,12,0.9482352941176471,0.019089414260728105,0.6156035593636138,1.582928267741989,0.28355493377930524
39,0.8443465214211319,1.6877343278746697,0.3370877530257143,32.256410256410255,40,3.6212899579976754,1.8428183706712944,0.2564102564102564,5.699740060863091,2.3831939198445498,0.2865307358144782,3.367290453252372,0.0789473684210526,1.0455961085458247,0.9743589743589745,0.6410256410256411,1.210064281239512,0.4594594594594595,1.0,0.0,0.0,0,0.1025641025641025,8,0.9470588235294117,3.844214478810097,0.6610348759566363,5.4523081782961444,0.9223732627852833
